0	19.933333
1	12.800000
2	-18.066667
3	3.266667
4	3.266667
5	22.466667
6	0.000000
7	8.400000
8	1.666667
9	8.733333
10	2.000000
11	12.733333
12	0.266667
13	19.133333
14	4.933333
15	4.933333
16	13.733333
17	0.933333
18	7.066667
19	7.066667
20	2.866667
21	11.600000
22	15.800000
23	12.066667
24	2.466667
25	2.533333
26	15.066667
27	3.000000
28	16.466667
29	6.733333
30	12.866667
31	4.400000
32	4.400000
33	5.866667
34	10.466667
35	10.266667
36	1.866667
37	15.800000
38	4.600000
39	1.000000
40	22.600000
41	-4.733333
42	20.066667
43	0.000000
44	12.266667
45	0.666667
46	0.000000
47	11.933333
48	1.800000
49	8.000000
50	12.800000
51	5.333333
52	3.200000
53	17.133333
54	3.400000
55	24.666667
56	1.800000
57	8.400000
58	13.333333
59	1.000000
60	0.000000
61	0.000000
62	10.200000
63	-0.400000
64	4.000000
65	1.533333
66	1.000000
67	11.400000
68	10.466667
69	-0.933333
70	24.266667
71	9.866667
72	11.733333
73	12.266667
74	15.333333
75	13.466667
76	1.400000
77	0.000000
78	1.466667
79	0.000000
80	12.200000
81	-3.333333
82	6.733333
83	9.800000
84	14.533333
85	-0.866667
86	1.133333
87	0.000000
88	0.000000
89	5.266667
90	3.000000
91	22.733333
92	8.400000
93	0.000000
94	17.666667
95	12.266667
96	13.066667
97	25.200000
98	19.800000
99	20.466667
100	13.200000
101	0.000000
102	0.000000
103	5.600000
104	6.933333
105	2.533333
106	2.466667
107	1.733333
108	2.666667
109	0.466667
110	3.000000
111	5.266667
112	1.600000
113	0.000000
114	1.866667
115	9.533333
116	0.000000
117	14.666667
118	24.066667
119	0.866667
120	3.866667
121	1.000000
122	3.866667
123	1.133333
124	0.666667
125	-3.400000
126	7.600000
127	7.866667
128	1.000000
129	0.000000
130	-4.466667
131	1.000000
132	4.400000
133	5.333333
134	15.933333
135	5.133333
136	4.000000
137	12.200000
138	17.266667
139	9.333333
140	3.000000
141	9.066667
142	-1.466667
143	1.800000
144	0.000000
145	-2.733333
146	0.000000
147	10.666667
148	10.800000
149	0.000000
150	2.333333
151	7.666667
152	14.200000
153	16.800000
154	0.000000
155	0.466667
156	5.466667
157	9.600000
158	16.600000
159	1.333333
160	0.000000
161	22.466667
162	4.800000
163	4.266667
164	9.800000
165	0.200000
166	9.133333
167	11.200000
168	1.733333
169	0.000000
170	0.000000
171	0.000000
172	0.000000
173	6.866667
174	-1.200000
175	23.733333
176	2.666667
177	4.733333
178	0.000000
179	8.800000
180	1.733333
181	8.666667
182	13.666667
183	10.133333
184	0.333333
185	17.733333
186	4.066667
187	17.200000
188	-1.533333
189	3.333333
190	7.133333
191	15.466667
192	14.733333
193	35.666667
194	10.933333
195	1.066667
196	-1.466667
197	0.000000
198	0.000000
199	2.266667
200	0.000000
201	3.533333
202	1.733333
203	12.600000
204	0.866667
205	9.866667
206	4.133333
207	2.733333
208	1.933333
209	2.800000
210	-4.800000
211	7.666667
212	0.000000
213	7.733333
214	6.400000
215	4.533333
216	4.200000
217	11.000000
218	0.000000
219	0.200000
220	13.866667
221	0.000000
222	7.600000
223	0.066667
224	3.933333
225	-0.933333
226	18.200000
227	6.000000
228	8.733333
229	4.200000
230	9.133333
231	10.533333
232	10.933333
233	0.000000
234	0.600000
235	0.000000
236	2.800000
237	5.733333
238	5.266667
239	6.866667
240	1.466667
241	2.733333
242	3.466667
243	-1.266667
244	4.400000
245	5.600000
246	0.000000
247	-3.066667
248	16.800000
249	3.933333
250	1.466667
251	22.066667
252	1.266667
253	4.866667
254	7.066667
255	4.533333
256	5.866667
257	0.000000
258	18.533333
259	10.200000
260	17.800000
261	5.200000
262	15.533333
263	7.666667
264	7.333333
265	0.000000
266	0.000000
267	0.000000
268	23.133333
269	0.666667
270	0.866667
271	0.000000
272	5.666667
273	0.000000
274	-1.600000
275	3.400000
276	8.933333
277	0.000000
278	0.800000
279	10.933333
280	8.800000
281	0.933333
282	0.000000
283	0.000000
284	1.933333
285	4.266667
286	1.600000
287	0.000000
288	0.000000
289	0.000000
290	0.000000
291	0.000000
292	0.000000
293	0.866667
294	0.000000
295	9.666667
296	0.000000
297	0.800000
298	0.000000
299	4.866667
300	2.000000
301	3.733333
302	3.533333
303	0.000000
304	0.000000
305	-0.733333
306	3.533333
307	0.000000
308	3.333333
309	0.000000
310	0.933333
311	0.000000
312	15.133333
313	3.600000
314	0.733333
315	0.000000
316	2.466667
317	2.266667
318	10.266667
319	6.200000
320	2.800000
321	0.200000
322	1.333333
323	11.200000
324	1.333333
325	0.266667
326	0.000000
327	4.200000
328	20.333333
329	4.200000
330	-0.133333
331	20.933333
332	4.066667
333	18.800000
334	1.000000
335	6.333333
336	0.000000
337	0.000000
338	4.666667
339	0.000000
340	-3.600000
341	8.866667
342	6.866667
343	0.000000
344	5.333333
345	2.933333
346	0.800000
347	17.400000
348	6.066667
349	17.000000
350	2.333333
351	4.133333
352	9.333333
353	3.400000
354	0.000000
355	11.533333
356	4.466667
357	4.066667
358	0.000000
359	0.000000
360	0.000000
361	1.666667
362	0.000000
363	0.000000
364	0.000000
365	11.666667
366	5.200000
367	0.000000
368	11.800000
369	5.466667
370	10.866667
371	10.333333
372	18.466667
373	1.000000
374	0.000000
375	12.600000
376	0.000000
377	4.266667
378	0.800000
379	0.666667
380	1.866667
381	0.000000
382	0.000000
383	0.933333
384	15.200000
385	1.000000
386	3.800000
387	2.733333
388	0.000000
389	-0.133333
390	1.600000
391	0.333333
392	0.000000
393	0.733333
394	0.000000
395	0.000000
396	4.666667
397	4.533333
398	5.133333
399	3.800000
400	4.133333
401	7.933333
402	16.533333
403	0.866667
404	0.866667
405	0.000000
406	2.733333
407	6.600000
408	4.800000
409	4.533333
410	1.066667
411	12.200000
412	2.666667
413	12.333333
414	0.000000
415	0.000000
416	3.333333
417	16.866667
418	3.200000
419	5.533333
420	0.866667
421	4.800000
422	11.533333
423	1.800000
424	14.933333
425	14.533333
426	4.933333
427	6.666667
428	8.066667
429	0.000000
430	6.933333
431	6.333333
432	1.133333
433	14.400000
434	2.666667
435	-3.266667
436	8.066667
437	5.266667
438	5.266667
439	0.000000
440	0.000000
441	0.533333
442	22.466667
443	11.800000
444	2.400000
445	22.733333
446	-2.600000
447	9.266667
448	0.733333
449	11.266667
450	0.000000
451	1.133333
452	-0.200000
453	2.866667
454	10.600000
455	5.866667
456	1.000000
457	0.933333
458	0.000000
459	1.733333
460	7.200000
461	3.400000
462	22.400000
463	18.866667
464	6.666667
465	5.933333
466	5.466667
467	2.133333
468	1.000000
469	1.533333
470	1.000000
471	1.000000
472	4.266667
473	14.400000
474	1.266667
475	5.266667
476	1.800000
477	0.000000
478	7.333333
479	0.000000
480	0.000000
481	-0.200000
482	2.400000
483	2.400000
484	-0.733333
485	0.000000
486	7.400000
487	0.933333
488	13.733333
489	0.000000
490	1.800000
491	11.333333
492	10.866667
493	9.600000
494	2.400000
495	0.466667
496	5.333333
497	0.000000
498	2.133333
499	6.666667
500	6.666667
501	8.466667
502	0.000000
503	9.333333
504	1.000000
505	5.000000
506	1.333333
507	1.666667
508	4.133333
509	0.000000
510	0.000000
511	0.933333
512	0.000000
513	0.800000
514	18.733333
515	0.000000
516	0.000000
517	6.933333
518	0.000000
519	0.000000
520	0.000000
521	0.000000
522	-0.933333
523	-4.933333
524	1.533333
525	0.000000
526	0.000000
527	0.000000
528	0.000000
529	0.000000
530	0.933333
531	3.200000
532	0.000000
533	1.000000
534	4.133333
535	0.600000
536	0.000000
537	24.000000
538	22.400000
539	6.000000
540	10.066667
541	2.133333
542	8.733333
543	0.800000
544	-1.333333
545	0.000000
546	0.000000
547	5.466667
548	0.666667
549	2.866667
550	0.000000
551	2.600000
552	0.000000
553	0.000000
554	0.000000
555	0.000000
556	1.866667
557	0.000000
558	-0.466667
559	-2.333333
560	1.666667
561	3.000000
562	1.000000
563	1.666667
564	0.000000
565	5.266667
566	0.933333
567	5.866667
568	9.733333
569	6.800000
570	-3.733333
571	3.533333
572	-5.400000
573	17.333333
574	17.000000
575	-1.000000
576	16.866667
577	0.000000
578	3.800000
579	3.733333
580	16.200000
581	9.866667
582	7.333333
583	1.066667
584	9.800000
585	0.666667
586	0.333333
587	3.333333
588	11.133333
589	5.266667
590	10.333333
591	6.333333
592	0.000000
593	4.933333
594	14.266667
595	3.466667
596	6.400000
597	-0.066667
598	2.400000
599	3.066667
600	3.066667
601	0.000000
602	0.000000
603	4.866667
604	0.000000
605	1.066667
606	0.000000
607	0.000000
608	3.000000
609	0.066667
610	0.000000
611	0.333333
612	6.600000
613	9.333333
614	12.866667
615	0.000000
616	1.266667
617	1.466667
618	3.933333
619	-4.133333
620	0.000000
621	1.933333
622	2.800000
623	1.400000
624	5.733333
625	0.000000
626	0.000000
627	0.000000
628	2.733333
629	1.933333
630	1.733333
631	5.600000
632	1.600000
633	0.000000
634	3.333333
635	1.866667
636	13.333333
637	10.266667
638	1.400000
639	1.400000
640	0.000000
641	0.266667
642	5.866667
643	0.000000
644	0.000000
645	0.000000
646	1.400000
647	1.866667
648	0.000000
649	-4.533333
650	-6.666667
651	5.400000
652	0.000000
653	0.000000
654	0.000000
655	-1.666667
656	0.000000
657	18.333333
658	0.000000
659	0.000000
660	0.000000
661	-2.333333
662	9.333333
663	-4.733333
664	0.933333
665	0.000000
666	0.000000
667	0.000000
668	2.333333
669	0.333333
670	0.400000
671	0.000000
672	0.000000
673	9.800000
674	4.133333
675	1.066667
676	7.200000
677	1.466667
678	0.666667
679	0.600000
680	0.200000
681	0.000000
682	0.000000
683	-2.933333
684	0.000000
685	2.000000
686	6.733333
687	0.000000
688	0.800000
689	0.000000
690	-3.333333
691	7.466667
692	8.866667
693	11.066667
694	5.400000
695	3.800000
696	0.000000
697	16.733333
698	0.000000
699	0.666667
700	0.000000
701	0.000000
702	0.000000
703	12.933333
704	-4.666667
705	13.800000
706	20.333333
707	1.733333
708	0.000000
709	0.000000
710	0.466667
711	5.933333
712	4.800000
713	0.000000
714	-1.266667
715	2.933333
716	0.000000
717	-0.066667
718	2.733333
719	13.066667
720	1.000000
721	-2.733333
722	1.533333
723	2.666667
724	15.266667
725	0.666667
726	10.466667
727	8.733333
728	0.266667
729	2.000000
730	0.000000
731	-2.333333
732	0.733333
733	11.866667
734	8.400000
735	10.733333
736	1.000000
737	2.733333
738	1.000000
739	1.000000
740	5.066667
741	4.600000
742	5.933333
743	0.000000
744	1.000000
745	10.533333
746	-0.600000
747	15.400000
748	0.533333
749	4.600000
750	3.133333
751	1.866667
752	4.400000
753	2.266667
754	2.066667
755	1.000000
756	16.066667
757	8.133333
758	6.200000
759	7.133333
760	0.000000
761	-1.400000
762	0.000000
763	2.400000
764	0.000000
765	0.000000
766	2.866667
767	1.000000
768	11.400000
769	3.333333
770	1.000000
771	0.000000
772	3.800000
773	7.266667
774	6.333333
775	1.600000
776	0.866667
777	25.200000
778	3.533333
779	0.000000
780	0.000000
781	0.000000
782	0.933333
783	5.333333
784	0.000000
785	0.000000
786	0.000000
787	0.000000
788	1.133333
789	-0.466667
790	4.133333
791	14.800000
792	15.466667
793	9.733333
794	9.600000
795	11.066667
796	9.400000
797	4.200000
798	7.600000
799	14.333333
800	0.533333
801	0.000000
802	1.866667
803	0.000000
804	-1.933333
805	0.933333
806	0.666667
807	-2.600000
808	0.000000
809	1.466667
810	15.866667
811	8.200000
812	8.333333
813	0.000000
814	-0.533333
815	0.000000
816	1.600000
817	1.000000
818	0.000000
819	7.200000
820	2.533333
821	0.000000
822	0.000000
823	0.000000
